Country,ISO3c,Year,Project,Item,ItemCnt,Sample,Response,RespN
Belgium,BEL,2009,evs,Army_evs,Army_evs_Belgium,1509,0.912458582,1377
Belgium,BEL,2009,evs,Church_evs,Church_evs_Belgium,1509,0.877203446,1324
Belgium,BEL,2009,evs,EvDemoc_evs,EvDemoc_evs_Belgium,1509,0.903909874,1364
Belgium,BEL,2009,evs,Strong_evs,Strong_evs_Belgium,1509,0.583300199,880
Belgium,BEL,2012,ess,ImpDemoc_ess,ImpDemoc_ess_Belgium,1860,0.845,1572
Belize,BLZ,2008,lapop,Church_lapop,Church_lapop_Belize,1552,0.581185567,902
Belize,BLZ,2008,lapop,Strong_lapop,Strong_lapop_Belize,1552,0.74871134,1162
Belize,BLZ,2008,lapop,ThreeState_lapop,ThreeState_lapop_Belize,1552,0.620489691,963
Belize,BLZ,2010,lapop,Church_lapop,Church_lapop_Belize,1504,0.650265957,978
Belize,BLZ,2010,lapop,Strong_lapop,Strong_lapop_Belize,1504,0.853058511,1283
Belize,BLZ,2010,lapop,ThreeState_lapop,ThreeState_lapop_Belize,1504,0.763297872,1148
Belize,BLZ,2012,lapop,Church_lapop,Church_lapop_Belize,1501,0.694462975,1042
Belize,BLZ,2012,lapop,Strong_lapop,Strong_lapop_Belize,1501,0.898666667,1349
Belize,BLZ,2012,lapop,ThreeState_lapop,ThreeState_lapop_Belize,1501,0.90206529,1354
Belize,BLZ,2014,lapop,Church_lapop,Church_lapop_Belize,1533,0.603392042,925
Belize,BLZ,2014,lapop,ThreeState_lapop,ThreeState_lapop_Belize,1533,0.604696673,927
Benin,BEN,2005,afb,Army_afrob,Army_afrob_Benin,1198,0.662662663,794
Benin,BEN,2005,afb,Party_afrob,Party_afrob_Benin,1198,0.825349301,989
Benin,BEN,2005,afb,Strong_afrob,Strong_afrob_Benin,1198,0.804195804,963
Benin,BEN,2005,afb,ThreeState_afrob,ThreeState_afrob_Benin,1198,0.6996997,838
Benin,BEN,2008,afb,Army_afrob,Army_afrob_Benin,1200,0.733,880
Benin,BEN,2008,afb,Party_afrob,Party_afrob_Benin,1200,0.76023976,912
Benin,BEN,2008,afb,Strong_afrob,Strong_afrob_Benin,1200,0.814185814,977
Benin,BEN,2008,afb,ThreeState_afrob,ThreeState_afrob_Benin,1200,0.806806807,968
Benin,BEN,2011,afb,Army_afrob,Army_afrob_Benin,1200,0.812187812,975
Benin,BEN,2011,afb,Party_afrob,Party_afrob_Benin,1200,0.859,1031
Benin,BEN,2011,afb,Strong_afrob,Strong_afrob_Benin,1200,0.848,1018
Benin,BEN,2011,afb,ThreeState_afrob,ThreeState_afrob_Benin,1200,0.75975976,912
Benin,BEN,2014,afb,Army_afrob,Army_afrob_Benin,1200,0.786666667,944
Benin,BEN,2014,afb,Party_afrob,Party_afrob_Benin,1200,0.916666667,1100
Benin,BEN,2014,afb,Strong_afrob,Strong_afrob_Benin,1200,0.91,1092
Benin,BEN,2014,afb,ThreeState_afrob,ThreeState_afrob_Benin,1200,0.7825,939
Benin,BEN,2017,afb,Army_afrob,Army_afrob_Benin,1200,0.714166667,857
Benin,BEN,2017,afb,Army_afrob,Army_afrob_Benin,1200,0.714311454,857
Benin,BEN,2017,afb,Party_afrob,Party_afrob_Benin,1200,0.795170432,954
Benin,BEN,2017,afb,Strong_afrob,Strong_afrob_Benin,1200,0.922878999,1107
Benin,BEN,2017,afb,ThreeState_afrob,ThreeState_afrob_Benin,1200,0.724786841,870
Bhutan,BTN,2005,asb,Army_asb,Army_asb_Bhutan,801,0.435705368,349
Bhutan,BTN,2005,asb,EvDemoc_asb,EvDemoc_asb_Bhutan,801,0.651685393,522
Bhutan,BTN,2005,asb,Strong_asb,Strong_asb_Bhutan,801,0.229712859,184
Bolivia,BOL,1996,lb,ThreeState_lb,ThreeState_lb_Bolivia,772,0.636363636,491
Bolivia,BOL,1997,lb,ThreeState_lb,ThreeState_lb_Bolivia,796,0.658,524
Bolivia,BOL,1998,lb,ThreeState_lb,ThreeState_lb_Bolivia,794,0.554,440
Bolivia,BOL,2000,lb,ThreeState_lb,ThreeState_lb_Bolivia,1080,0.624,674
Bolivia,BOL,2001,lb,ThreeState_lb,ThreeState_lb_Bolivia,1075,0.537,577
Bolivia,BOL,2002,lb,Church_lb,Church_lb_Bolivia,782,0.613,479
Bolivia,BOL,2002,lb,ThreeState_lb,ThreeState_lb_Bolivia,782,0.523,409
Bolivia,BOL,2003,lb,Church_lb,Church_lb_Bolivia,1200,0.609390609,731
Bolivia,BOL,2003,lb,ThreeState_lb,ThreeState_lb_Bolivia,1200,0.497497497,597
Bolivia,BOL,2004,lapop,Church_lapop,Church_lapop_Bolivia,1201,0.603319232,725
Bolivia,BOL,2004,lapop,ThreeState_lapop,ThreeState_lapop_Bolivia,1201,0.696387895,836
Bolivia,BOL,2004,lb,Church_lb,Church_lb_Bolivia,1201,0.63,757
Bolivia,BOL,2004,lb,ThreeState_lb,ThreeState_lb_Bolivia,1201,0.452,543
Bolivia,BOL,2005,lb,Church_lb,Church_lb_Bolivia,1200,0.634,761
Bolivia,BOL,2005,lb,ThreeState_lb,ThreeState_lb_Bolivia,1200,0.486,583
Bolivia,BOL,2006,lapop,Church_lapop,Church_lapop_Bolivia,1200,0.622340426,747
Bolivia,BOL,2006,lapop,ThreeState_lapop,ThreeState_lapop_Bolivia,1200,0.629986702,756
Bolivia,BOL,2006,lb,Church_lb,Church_lb_Bolivia,1200,0.76,912
Bolivia,BOL,2006,lb,ThreeState_lb,ThreeState_lb_Bolivia,1200,0.616383616,740
Bolivia,BOL,2007,lb,Church_lb,Church_lb_Bolivia,834,0.811,676
Bolivia,BOL,2007,lb,ThreeState_lb,ThreeState_lb_Bolivia,834,0.665,555
Bolivia,BOL,2008,lapop,Church_lapop,Church_lapop_Bolivia,1200,0.67032967,804
Bolivia,BOL,2008,lapop,Strong_lapop,Strong_lapop_Bolivia,1200,0.859473859,1031
Bolivia,BOL,2008,lapop,ThreeState_lapop,ThreeState_lapop_Bolivia,1200,0.736596737,884
Bolivia,BOL,2008,lb,Church_lb,Church_lb_Bolivia,1200,0.768,922
Bolivia,BOL,2008,lb,ThreeState_lb,ThreeState_lb_Bolivia,1200,0.681,817
Bolivia,BOL,2009,lb,Church_lb,Church_lb_Bolivia,1200,0.806,967
Bolivia,BOL,2009,lb,ThreeState_lb,ThreeState_lb_Bolivia,1200,0.714,857
Bolivia,BOL,2010,lapop,Church_lapop,Church_lapop_Bolivia,1200,0.682902584,819
Bolivia,BOL,2010,lapop,Strong_lapop,Strong_lapop_Bolivia,1200,0.860503645,1033
Bolivia,BOL,2010,lapop,ThreeState_lapop,ThreeState_lapop_Bolivia,1200,0.758780649,911
Bolivia,BOL,2010,lb,Church_lb,Church_lb_Bolivia,1200,0.748,898
Bolivia,BOL,2010,lb,ThreeState_lb,ThreeState_lb_Bolivia,1200,0.676,811
Bolivia,BOL,2011,lb,Church_lb,Church_lb_Bolivia,1200,0.693306693,832
Bolivia,BOL,2011,lb,ThreeState_lb,ThreeState_lb_Bolivia,1200,0.634365634,761
Bolivia,BOL,2012,lapop,Church_lapop,Church_lapop_Bolivia,1499,0.512683578,769
Bolivia,BOL,2012,lapop,Strong_lapop,Strong_lapop_Bolivia,1499,0.77251501,1158
Bolivia,BOL,2012,lapop,ThreeState_lapop,ThreeState_lapop_Bolivia,1499,0.740493662,1110
Bolivia,BOL,2013,lb,Church_lb,Church_lb_Bolivia,800,0.758,606
Bolivia,BOL,2013,lb,ThreeState_lb,ThreeState_lb_Bolivia,800,0.608,486
Bolivia,BOL,2013,pew,ImpDemoc_pew,ImpDemoc_pew_Bolivia,800,0.6,480
Bolivia,BOL,2013,pew,Strong_pew_1,Strong_pew_1_Bolivia,800,0.69,552
Bolivia,BOL,2013,pew,ThreeState_pew,ThreeState_pew_Bolivia,800,0.69,552
Bolivia,BOL,2014,lapop,Church_lapop,Church_lapop_Bolivia,3063,0.636720026,1950
Bolivia,BOL,2014,lapop,ThreeState_lapop,ThreeState_lapop_Bolivia,3063,0.775710088,2376
Bolivia,BOL,2015,lb,Church_lb,Church_lb_Bolivia,1200,0.728,874
Bolivia,BOL,2015,lb,ThreeState_lb,ThreeState_lb_Bolivia,1200,0.645,774
Bolivia,BOL,2016,lb,Church_lb,Church_lb_Bolivia,1200,0.735,882
Bolivia,BOL,2016,lb,ThreeState_lb,ThreeState_lb_Bolivia,1200,0.641666667,770
Bolivia,BOL,2017,lapop,Church_lapop,Church_lapop_Bolivia,1691,0.528089888,893
Bolivia,BOL,2017,lb,Church_lb,Church_lb_Bolivia,1200,0.7008333,841
Bolivia,BOL,2017,lb,ThreeState_lb,ThreeState_lb_Bolivia,1200,0.5908333,709
Bolivia,BOL,2017,wvs,Army_wvs,Army_wvs_Bolivia,2067,0.776487663,1605
Bolivia,BOL,2017,wvs,EvDemoc_wvs,EvDemoc_wvs_Bolivia,2067,0.839380745,1735
Bolivia,BOL,2017,wvs,ImpDemoc_wvs,ImpDemoc_wvs_Bolivia,2067,0.881954523,1823
Bolivia,BOL,2017,wvs,Relig_wvs,Relig_wvs_Bolivia,2067,0.532656023,1101
Bolivia,BOL,2017,wvs,Strong_wvs,Strong_wvs_Bolivia,2067,0.313981616,649
Bolivia,BOL,2018,lb,ThreeState_lb,ThreeState_lb_Bolivia,1200,0.528333333,634
Bolivia,BOL,2019,lapop,Church_lapop,Church_lapop_Bolivia,1682,0.424689751,714
Bolivia,BOL,2020,lb,Church_lb,Church_lb_Bolivia,1200,0.635833333,763
Bolivia,BOL,2020,lb,ThreeState_lb,ThreeState_lb_Bolivia,1200,0.538333333,646
Bosnia and Herzegovina,BIH,1998,wvs,Army_wvs,Army_wvs_Bosnia and Herzegovina,1200,0.807192807,969
Bosnia and Herzegovina,BIH,1998,wvs,Church_wvs,Church_wvs_Bosnia and Herzegovina,1200,0.894,1073
Bosnia and Herzegovina,BIH,1998,wvs,EvDemoc_wvs,EvDemoc_wvs_Bosnia and Herzegovina,1200,0.915915916,1099
Bosnia and Herzegovina,BIH,1998,wvs,Strong_wvs,Strong_wvs_Bosnia and Herzegovina,1200,0.476,571
Bosnia and Herzegovina,BIH,2001,wvs,Army_wvs,Army_wvs_Bosnia and Herzegovina,1200,0.818,982
Bosnia and Herzegovina,BIH,2001,wvs,Church_wvs,Church_wvs_Bosnia and Herzegovina,1200,0.838161838,1006
Bosnia and Herzegovina,BIH,2001,wvs,EvDemoc_wvs,EvDemoc_wvs_Bosnia and Herzegovina,1200,0.832167832,999
Bosnia and Herzegovina,BIH,2001,wvs,Strong_wvs,Strong_wvs_Bosnia and Herzegovina,1200,0.543456543,652
Bosnia and Herzegovina,BIH,2008,evs,Army_evs,Army_evs_Bosnia and Herzegovina,1512,0.662698413,1002
Bosnia and Herzegovina,BIH,2008,evs,Church_evs,Church_evs_Bosnia and Herzegovina,1512,0.757142857,1145
Bosnia and Herzegovina,BIH,2008,evs,EvDemoc_evs,EvDemoc_evs_Bosnia and Herzegovina,1512,0.76494709,1157
Bosnia and Herzegovina,BIH,2008,evs,Strong_evs,Strong_evs_Bosnia and Herzegovina,1512,0.53968254,816
Bosnia and Herzegovina,BIH,2019,evs,Army_evs,Army_evs_Bosnia and Herzegovina,1724,0.591160615,1019
Bosnia and Herzegovina,BIH,2019,evs,Church_evs,Church_evs_Bosnia and Herzegovina,1724,0.911414586,1571
Bosnia and Herzegovina,BIH,2019,evs,EvDemoc_evs,EvDemoc_evs_Bosnia and Herzegovina,1724,0.911414586,1571
Bosnia and Herzegovina,BIH,2019,evs,ImpDemoc_evs,ImpDemoc_evs_Bosnia and Herzegovina,1724,0.883501132,1523
Bosnia and Herzegovina,BIH,2019,evs,Strong_evs,Strong_evs_Bosnia and Herzegovina,1724,0.511453364,882
Botswana,BWA,1999,afb,Army_afrob,Army_afrob_Botswana,1200,0.845691383,1015
Botswana,BWA,1999,afb,Party_afrob,Party_afrob_Botswana,1200,0.77977978,936
Botswana,BWA,1999,afb,Strong_afrob,Strong_afrob_Botswana,1200,0.861861862,1034
Botswana,BWA,1999,afb,ThreeState_afrob,ThreeState_afrob_Botswana,1200,0.822177822,987
Botswana,BWA,2003,afb,Army_afrob,Army_afrob_Botswana,1200,0.792,950
Botswana,BWA,2003,afb,Party_afrob,Party_afrob_Botswana,1200,0.675,810
Botswana,BWA,2003,afb,Strong_afrob,Strong_afrob_Botswana,1200,0.852,1022
Botswana,BWA,2003,afb,ThreeState_afrob,ThreeState_afrob_Botswana,1200,0.656,787
Botswana,BWA,2005,afb,Army_afrob,Army_afrob_Botswana,1200,0.795,954
Botswana,BWA,2005,afb,Party_afrob,Party_afrob_Botswana,1200,0.82017982,984
Botswana,BWA,2005,afb,Strong_afrob,Strong_afrob_Botswana,1200,0.888,1066
Botswana,BWA,2005,afb,ThreeState_afrob,ThreeState_afrob_Botswana,1200,0.691691692,830
Botswana,BWA,2008,afb,Army_afrob,Army_afrob_Botswana,1200,0.891,1069
Botswana,BWA,2008,afb,Party_afrob,Party_afrob_Botswana,1200,0.796203796,955
Botswana,BWA,2008,afb,Strong_afrob,Strong_afrob_Botswana,1200,0.924075924,1109
Botswana,BWA,2008,afb,ThreeState_afrob,ThreeState_afrob_Botswana,1200,0.849,1019
Botswana,BWA,2012,afb,Army_afrob,Army_afrob_Botswana,1200,0.897,1076
Botswana,BWA,2012,afb,Party_afrob,Party_afrob_Botswana,1200,0.797,956
Botswana,BWA,2012,afb,Strong_afrob,Strong_afrob_Botswana,1200,0.925,1110
Botswana,BWA,2012,afb,ThreeState_afrob,ThreeState_afrob_Botswana,1200,0.818818819,983
Botswana,BWA,2014,afb,Army_afrob,Army_afrob_Botswana,1200,0.873333333,1048
Botswana,BWA,2014,afb,Party_afrob,Party_afrob_Botswana,1200,0.7725,927
Botswana,BWA,2014,afb,Strong_afrob,Strong_afrob_Botswana,1200,0.881666667,1058
Botswana,BWA,2014,afb,ThreeState_afrob,ThreeState_afrob_Botswana,1200,0.83,996
Botswana,BWA,2017,afb,Army_afrob,Army_afrob_Botswana,1198,0.906959954,1087
Botswana,BWA,2017,afb,Party_afrob,Party_afrob_Botswana,1198,0.810064237,970
Botswana,BWA,2017,afb,Strong_afrob,Strong_afrob_Botswana,1198,0.9194104,1101
Botswana,BWA,2017,afb,ThreeState_afrob,ThreeState_afrob_Botswana,1198,0.797050179,955
Brazil,BRA,1995,lb,ThreeState_lb,ThreeState_lb_Brazil,1200,0.41,492
Brazil,BRA,1996,lb,ThreeState_lb,ThreeState_lb_Brazil,1080,0.498501499,538
Brazil,BRA,1997,lb,ThreeState_lb,ThreeState_lb_Brazil,1001,0.4995005,500
Brazil,BRA,1998,lb,ThreeState_lb,ThreeState_lb_Brazil,1000,0.476476476,476
Brazil,BRA,2000,lb,ThreeState_lb,ThreeState_lb_Brazil,1000,0.382382382,382
Brazil,BRA,2001,lb,ThreeState_lb,ThreeState_lb_Brazil,1000,0.302,302
Brazil,BRA,2002,cses,Church_cses,Church_cses_Brazil,2514,0.77,1936
Brazil,BRA,2002,lb,Church_lb,Church_lb_Brazil,2514,0.703,1767
Brazil,BRA,2002,lb,ThreeState_lb,ThreeState_lb_Brazil,2514,0.368,925
Brazil,BRA,2003,lb,Church_lb,Church_lb_Brazil,1200,0.686,823
Brazil,BRA,2003,lb,ThreeState_lb,ThreeState_lb_Brazil,1200,0.347,416
Brazil,BRA,2004,lb,Church_lb,Church_lb_Brazil,1204,0.691,832
Brazil,BRA,2004,lb,ThreeState_lb,ThreeState_lb_Brazil,1204,0.411,495
Brazil,BRA,2005,lb,Church_lb,Church_lb_Brazil,1204,0.665334665,801
Brazil,BRA,2005,lb,ThreeState_lb,ThreeState_lb_Brazil,1204,0.37037037,446
Brazil,BRA,2006,lapop,Church_lapop,Church_lapop_Brazil,1204,0.666392092,802
Brazil,BRA,2006,lapop,Strong_lapop,Strong_lapop_Brazil,1204,0.806425041,971
Brazil,BRA,2006,lapop,ThreeState_lapop,ThreeState_lapop_Brazil,1204,0.637561779,768
Brazil,BRA,2006,lb,Church_lb,Church_lb_Brazil,1204,0.737,887
Brazil,BRA,2006,lb,ThreeState_lb,ThreeState_lb_Brazil,1204,0.461,555
Brazil,BRA,2006,wvs,Army_wvs,Army_wvs_Brazil,1204,0.621378621,748
Brazil,BRA,2006,wvs,EvDemoc_wvs,EvDemoc_wvs_Brazil,1204,0.871871872,1050
Brazil,BRA,2006,wvs,ImpDemoc_wvs,ImpDemoc_wvs_Brazil,1204,0.841158841,1013
Brazil,BRA,2006,wvs,Strong_wvs,Strong_wvs_Brazil,1204,0.352,424
Brazil,BRA,2007,lb,Church_lb,Church_lb_Brazil,1000,0.751,751
Brazil,BRA,2007,lb,ThreeState_lb,ThreeState_lb_Brazil,1000,0.434,434
Brazil,BRA,2008,lapop,Church_lapop,Church_lapop_Brazil,1204,0.607214429,731
Brazil,BRA,2008,lapop,Strong_lapop,Strong_lapop_Brazil,1204,0.776219105,935
Brazil,BRA,2008,lapop,ThreeState_lapop,ThreeState_lapop_Brazil,1204,0.578490314,697
Brazil,BRA,2008,lb,Church_lb,Church_lb_Brazil,1204,0.823823824,992
Brazil,BRA,2008,lb,ThreeState_lb,ThreeState_lb_Brazil,1204,0.469,565
Brazil,BRA,2009,lb,Church_lb,Church_lb_Brazil,1204,0.803,967
Brazil,BRA,2009,lb,ThreeState_lb,ThreeState_lb_Brazil,1204,0.55044955,663
Brazil,BRA,2010,lapop,Church_lapop,Church_lapop_Brazil,1204,0.661160355,796
Brazil,BRA,2010,lapop,Strong_lapop,Strong_lapop_Brazil,1204,0.815471394,982
Brazil,BRA,2010,lapop,ThreeState_lapop,ThreeState_lapop_Brazil,1204,0.642626914,774
Brazil,BRA,2010,lb,Church_lb,Church_lb_Brazil,1204,0.808191808,973
Brazil,BRA,2010,lb,ThreeState_lb,ThreeState_lb_Brazil,1204,0.537,647
Brazil,BRA,2011,lb,Church_lb,Church_lb_Brazil,1204,0.778,937
Brazil,BRA,2011,lb,ThreeState_lb,ThreeState_lb_Brazil,1204,0.449,541
Brazil,BRA,2012,lapop,Church_lapop,Church_lapop_Brazil,1500,0.659333333,989
Brazil,BRA,2012,lapop,Strong_lapop,Strong_lapop_Brazil,1500,0.781333333,1172
Brazil,BRA,2012,lapop,ThreeState_lapop,ThreeState_lapop_Brazil,1500,0.606,909
Brazil,BRA,2013,lb,Church_lb,Church_lb_Brazil,960,0.81018981,778
Brazil,BRA,2013,lb,ThreeState_lb,ThreeState_lb_Brazil,960,0.485,466
Brazil,BRA,2013,pew,ImpDemoc_pew,ImpDemoc_pew_Brazil,960,0.76,730
Brazil,BRA,2013,pew,Strong_pew_1,Strong_pew_1_Brazil,960,0.67,643
Brazil,BRA,2013,pew,ThreeState_pew,ThreeState_pew_Brazil,960,0.63,605
Brazil,BRA,2014,lapop,Church_lapop,Church_lapop_Brazil,1500,0.611333333,917
Brazil,BRA,2014,lapop,ThreeState_lapop,ThreeState_lapop_Brazil,1500,0.602,903
Brazil,BRA,2014,wvs,Army_wvs,Army_wvs_Brazil,1500,0.6,900
Brazil,BRA,2014,wvs,EvDemoc_wvs,EvDemoc_wvs_Brazil,1500,0.796,1194
Brazil,BRA,2014,wvs,ImpDemoc_wvs,ImpDemoc_wvs_Brazil,1500,0.773773774,1161
Brazil,BRA,2014,wvs,Strong_wvs,Strong_wvs_Brazil,1500,0.297297297,446
Brazil,BRA,2015,lb,Church_lb,Church_lb_Brazil,1000,0.697,697
Brazil,BRA,2015,lb,ThreeState_lb,ThreeState_lb_Brazil,1000,0.543456543,543
Brazil,BRA,2016,lb,Church_lb,Church_lb_Brazil,1204,0.701827243,845
Brazil,BRA,2016,lb,ThreeState_lb,ThreeState_lb_Brazil,1204,0.323920266,390
Brazil,BRA,2017,lb,Church_lb,Church_lb_Brazil,1008,0.6191667,624
Brazil,BRA,2017,lb,ThreeState_lb,ThreeState_lb_Brazil,1008,0.4258333,429
Brazil,BRA,2017,pew,Army_pew,Army_pew_Brazil,1008,0.55,554
Brazil,BRA,2017,pew,EvDemoc_pew,EvDemoc_pew_Brazil,1008,0.59,595
Brazil,BRA,2017,pew,Strong_pew_2,Strong_pew_2_Brazil,1008,0.63,635
Brazil,BRA,2018,lapop,Church_lapop,Church_lapop_Brazil,1532,0.512495653,785
Brazil,BRA,2018,lb,ThreeState_lb,ThreeState_lb_Brazil,1204,0.338870432,408
Brazil,BRA,2018,wvs,Army_wvs,Army_wvs_Brazil,1762,0.461608189,813
Brazil,BRA,2018,wvs,EvDemoc_wvs,EvDemoc_wvs_Brazil,1762,0.757532472,1335
Brazil,BRA,2018,wvs,ImpDemoc_wvs,ImpDemoc_wvs_Brazil,1762,0.725272924,1278
Brazil,BRA,2018,wvs,Relig_wvs,Relig_wvs_Brazil,1762,0.548935278,967
Brazil,BRA,2018,wvs,Strong_wvs,Strong_wvs_Brazil,1762,0.296825381,523
Brazil,BRA,2019,lapop,Church_lapop,Church_lapop_Brazil,1498,0.588853262,882
Brazil,BRA,2020,lb,Church_lb,Church_lb_Brazil,1204,0.690199336,831
Brazil,BRA,2020,lb,ThreeState_lb,ThreeState_lb_Brazil,1204,0.397009967,478
Bulgaria,BGR,1990,cdcee,Elec_cdcee,Elec_cdcee_Bulgaria,1074,0.9143389,982
Bulgaria,BGR,1990,cdcee,Strong_cdcee,Strong_cdcee_Bulgaria,1074,0.2877095,309
Bulgaria,BGR,1992,ndb,Strong_ndb,Strong_ndb_Bulgaria,1125,0.342222222,385
Bulgaria,BGR,1993,ndb,Army_ndb,Army_ndb_Bulgaria,1139,0.834942932,951
Bulgaria,BGR,1993,ndb,Strong_ndb,Strong_ndb_Bulgaria,1139,0.535557507,610
Bulgaria,BGR,1995,ndb,Army_ndb,Army_ndb_Bulgaria,1181,0.847586791,1001
Bulgaria,BGR,1995,ndb,Strong_ndb,Strong_ndb_Bulgaria,1181,0.778154107,919
Bulgaria,BGR,1997,wvs,Army_wvs,Army_wvs_Bulgaria,1072,0.648,695
Bulgaria,BGR,1997,wvs,Church_wvs,Church_wvs_Bulgaria,1072,0.654654655,702
Bulgaria,BGR,1997,wvs,EvDemoc_wvs,EvDemoc_wvs_Bulgaria,1072,0.691,741
Bulgaria,BGR,1997,wvs,Strong_wvs,Strong_wvs_Bulgaria,1072,0.288,309
Bulgaria,BGR,1998,ndb,Army_ndb,Army_ndb_Bulgaria,971,0.868177137,843
Bulgaria,BGR,1998,ndb,Strong_ndb,Strong_ndb_Bulgaria,971,0.696189495,676
Bulgaria,BGR,1999,cdcee,Church_cdcee,Church_cdcee_Bulgaria,1021,0.405093,414
Bulgaria,BGR,1999,cdcee,Elec_cdcee,Elec_cdcee_Bulgaria,1021,0.594809,607
Bulgaria,BGR,1999,evs,Army_evs,Army_evs_Bulgaria,1000,0.6561,656
Bulgaria,BGR,1999,evs,Church_evs,Church_evs_Bulgaria,1000,0.6717,672
Bulgaria,BGR,1999,evs,EvDemoc_evs,EvDemoc_evs_Bulgaria,1000,0.6724,672
Bulgaria,BGR,1999,evs,Strong_evs,Strong_evs_Bulgaria,1000,0.3768,377
Bulgaria,BGR,2001,cses,Church_cses,Church_cses_Bulgaria,1482,0.535,793
Bulgaria,BGR,2001,ndb,Army_ndb,Army_ndb_Bulgaria,1482,0.854686156,1267
Bulgaria,BGR,2001,ndb,Strong_ndb,Strong_ndb_Bulgaria,1482,0.700773861,1039
Bulgaria,BGR,2002,pew,ImpDemoc_pew,ImpDemoc_pew_Bulgaria,514,0.51,262
Bulgaria,BGR,2002,pew,Strong_pew_1,Strong_pew_1_Bulgaria,514,0.41,211
Bulgaria,BGR,2004,ndb,Army_ndb,Army_ndb_Bulgaria,1231,0.778229082,958
Bulgaria,BGR,2004,ndb,Strong_ndb,Strong_ndb_Bulgaria,1231,0.545085297,671
Bulgaria,BGR,2004,ndb,ThreeState_ndb,ThreeState_ndb_Bulgaria,1231,0.519902518,640
Bulgaria,BGR,2005,wvs,Army_wvs,Army_wvs_Bulgaria,1001,0.680680681,681
Bulgaria,BGR,2005,wvs,EvDemoc_wvs,EvDemoc_wvs_Bulgaria,1001,0.734,735
Bulgaria,BGR,2005,wvs,ImpDemoc_wvs,ImpDemoc_wvs_Bulgaria,1001,0.805,806
Bulgaria,BGR,2005,wvs,Strong_wvs,Strong_wvs_Bulgaria,1001,0.264,264
Bulgaria,BGR,2007,pew,ImpDemoc_pew,ImpDemoc_pew_Bulgaria,500,0.59,295
Bulgaria,BGR,2007,pew,Strong_pew_1,Strong_pew_1_Bulgaria,500,0.41,205
Bulgaria,BGR,2008,evs,Army_evs,Army_evs_Bulgaria,1500,0.758066667,1137
Bulgaria,BGR,2008,evs,Church_evs,Church_evs_Bulgaria,1500,0.708466667,1063
Bulgaria,BGR,2008,evs,EvDemoc_evs,EvDemoc_evs_Bulgaria,1500,0.646266667,969
Bulgaria,BGR,2008,evs,Strong_evs,Strong_evs_Bulgaria,1500,0.309,464
Bulgaria,BGR,2009,pew,ImpDemoc_pew,ImpDemoc_pew_Bulgaria,1000,0.61,610
Bulgaria,BGR,2009,pew,Strong_pew_1,Strong_pew_1_Bulgaria,1000,0.26,260
Bulgaria,BGR,2012,ess,ImpDemoc_ess,ImpDemoc_ess_Bulgaria,2186,0.844,1845
Bulgaria,BGR,2017,evs,Army_evs,Army_evs_Bulgaria,1558,0.720554506,1123
Bulgaria,BGR,2017,evs,Church_evs,Church_evs_Bulgaria,1558,0.828696383,1291
Bulgaria,BGR,2017,evs,EvDemoc_evs,EvDemoc_evs_Bulgaria,1558,0.828696383,1291
Bulgaria,BGR,2017,evs,ImpDemoc_evs,ImpDemoc_evs_Bulgaria,1558,0.789608118,1230
Bulgaria,BGR,2017,evs,Strong_evs,Strong_evs_Bulgaria,1558,0.314802442,490
Burkina Faso,BFA,2007,wvs,Army_wvs,Army_wvs_Burkina Faso,1534,0.536885246,824
Burkina Faso,BFA,2007,wvs,EvDemoc_wvs,EvDemoc_wvs_Burkina Faso,1534,0.851148851,1306
Burkina Faso,BFA,2007,wvs,ImpDemoc_wvs,ImpDemoc_wvs_Burkina Faso,1534,0.736,1129
Burkina Faso,BFA,2007,wvs,Strong_wvs,Strong_wvs_Burkina Faso,1534,0.418418418,642
Burkina Faso,BFA,2008,afb,Army_afrob,Army_afrob_Burkina Faso,1200,0.495,594
Burkina Faso,BFA,2008,afb,Party_afrob,Party_afrob_Burkina Faso,1200,0.539,647
Burkina Faso,BFA,2008,afb,Strong_afrob,Strong_afrob_Burkina Faso,1200,0.688688689,826
Burkina Faso,BFA,2008,afb,ThreeState_afrob,ThreeState_afrob_Burkina Faso,1200,0.580580581,697
Burkina Faso,BFA,2012,afb,Army_afrob,Army_afrob_Burkina Faso,1200,0.615,738
Burkina Faso,BFA,2012,afb,Party_afrob,Party_afrob_Burkina Faso,1200,0.758483034,910
Burkina Faso,BFA,2012,afb,Strong_afrob,Strong_afrob_Burkina Faso,1200,0.78978979,948
Burkina Faso,BFA,2012,afb,ThreeState_afrob,ThreeState_afrob_Burkina Faso,1200,0.723276723,868
Burkina Faso,BFA,2015,afb,Army_afrob,Army_afrob_Burkina Faso,1000,0.590833333,591
Burkina Faso,BFA,2015,afb,Party_afrob,Party_afrob_Burkina Faso,1000,0.816666667,817
Burkina Faso,BFA,2015,afb,Strong_afrob,Strong_afrob_Burkina Faso,1000,0.845833333,846
Burkina Faso,BFA,2015,afb,ThreeState_afrob,ThreeState_afrob_Burkina Faso,1000,0.8075,808
Burkina Faso,BFA,2015,pew,ImpDemoc_2_pew,ImpDemoc_2_pew_Burkina Faso,1000,0.5,500
Burkina Faso,BFA,2017,afb,Army_afrob,Army_afrob_Burkina Faso,1200,0.427489224,513
